"date","iso_4217","value"
"1988-10-13","GBP","92.64"
"1988-10-14","GBP","92.75"
"1988-10-15","GBP","92.91"
"1988-10-16","GBP","92.91"
"1988-10-17","GBP","92.91"
"1988-10-18","GBP","93.12"
"1988-10-19","GBP","92.72"
"1988-10-20","GBP","92.83"
"1988-10-21","GBP","93.26"
"1988-10-22","GBP","92.76"
"1988-10-23","GBP","92.76"
"1988-10-24","GBP","92.76"
"1988-10-25","GBP","92.41"
"1988-10-26","GBP","92.45"
"1988-10-27","GBP","92.46"
"1988-10-28","GBP","92.2"
"1988-10-29","GBP","92.83"
"1988-10-30","GBP","92.83"
"1988-10-31","GBP","92.83"
"1988-11-01","GBP","93.02"
"1988-11-02","GBP","93.02"
"1988-11-03","GBP","93.04"
"1988-11-04","GBP","93.21"
"1988-11-05","GBP","93.41"
"1988-11-06","GBP","93.41"
"1988-11-07","GBP","93.41"
"1988-11-08","GBP","93.41"
"1988-11-09","GBP","93.44"
"1988-11-10","GBP","93.44"
"1988-11-11","GBP","93.63"
"1988-11-12","GBP","93.82"
"1988-11-13","GBP","93.82"
"1988-11-14","GBP","93.82"
"1988-11-15","GBP","93.65"
"1988-11-16","GBP","93.86"
"1988-11-17","GBP","93.85"
"1988-11-18","GBP","94.28"
"1988-11-19","GBP","93.9"
"1988-11-20","GBP","93.9"
"1988-11-21","GBP","93.9"
"1988-11-22","GBP","93.95"
"1988-11-23","GBP","94.27"
"1988-11-24","GBP","94.31"
"1988-11-25","GBP","94.34"
"1988-11-26","GBP","94.31"
"1988-11-27","GBP","94.31"
"1988-11-28","GBP","94.31"
"1988-11-29","GBP","95.01"
"1988-11-30","GBP","95.17"
"1988-12-01","GBP","95.44"
"1988-12-02","GBP","95.65"
"1988-12-03","GBP","95.55"
"1988-12-04","GBP","95.55"
"1988-12-05","GBP","95.55"
"1988-12-06","GBP","96.17"
"1988-12-07","GBP","96.13"
"1988-12-08","GBP","96.11"
"1988-12-09","GBP","96.02"
"1988-12-10","GBP","95.47"
"1988-12-11","GBP","95.47"
"1988-12-12","GBP","95.47"
"1988-12-13","GBP","95.38"
"1988-12-14","GBP","94.91"
"1988-12-15","GBP","94.6"
"1988-12-16","GBP","94.77"
"1988-12-17","GBP","94.8"
"1988-12-18","GBP","94.8"
"1988-12-19","GBP","94.8"
"1988-12-20","GBP","95.05"
"1988-12-21","GBP","94.91"
"1988-12-22","GBP","94.59"
"1988-12-23","GBP","94.5"
"1988-12-24","GBP","94.5"
"1988-12-25","GBP","94.5"
"1988-12-26","GBP","94.5"
"1988-12-27","GBP","94.5"
"1988-12-28","GBP","94.48"
"1988-12-29","GBP","94.31"
"1988-12-30","GBP","94.17"
"1988-12-31","GBP","94.56"
"1989-01-01","GBP","94.56"
"1989-01-02","GBP","94.56"
"1989-01-03","GBP","94.62"
"1989-01-04","GBP","95.35"
"1989-01-05","GBP","95.35"
"1989-01-06","GBP","95.04"
"1989-01-07","GBP","94.79"
"1989-01-08","GBP","94.79"
"1989-01-09","GBP","94.79"
"1989-01-10","GBP","94.32"
"1989-01-11","GBP","94.32"
"1989-01-12","GBP","94.57"
"1989-01-13","GBP","95.23"
"1989-01-14","GBP","94.78"
"1989-01-15","GBP","94.78"
"1989-01-16","GBP","94.78"
"1989-01-17","GBP","94.73"
"1989-01-18","GBP","95.03"
"1989-01-19","GBP","95"
"1989-01-20","GBP","94.82"
"1989-01-21","GBP","94.69"
"1989-01-22","GBP","94.69"
"1989-01-23","GBP","94.69"
"1989-01-24","GBP","94.79"
"1989-01-25","GBP","94.78"
"1989-01-26","GBP","94.87"
"1989-01-27","GBP","95.08"
"1989-01-28","GBP","94.89"
"1989-01-29","GBP","94.89"
"1989-01-30","GBP","94.89"
"1989-01-31","GBP","94.8"
"1989-02-01","GBP","94.97"
"1989-02-02","GBP","94.54"
"1989-02-03","GBP","94.49"
"1989-02-04","GBP","94.57"
"1989-02-05","GBP","94.57"
"1989-02-06","GBP","94.57"
"1989-02-07","GBP","93.95"
"1989-02-08","GBP","93.86"
"1989-02-09","GBP","94.19"
"1989-02-10","GBP","94.5"
"1989-02-11","GBP","94.9"
"1989-02-12","GBP","94.9"
"1989-02-13","GBP","94.9"
"1989-02-14","GBP","94.61"
"1989-02-15","GBP","94.76"
"1989-02-16","GBP","94.95"
"1989-02-17","GBP","94.67"
"1989-02-18","GBP","95"
"1989-02-19","GBP","95"
"1989-02-20","GBP","95"
"1989-02-21","GBP","94.74"
"1989-02-22","GBP","94.4"
"1989-02-23","GBP","93.57"
"1989-02-24","GBP","93.68"
"1989-02-25","GBP","93.78"
"1989-02-26","GBP","93.78"
"1989-02-27","GBP","93.78"
"1989-02-28","GBP","93.33"
"1989-03-01","GBP","93"
"1989-03-02","GBP","92.93"
"1989-03-03","GBP","92.26"
"1989-03-04","GBP","92.49"
"1989-03-05","GBP","92.49"
"1989-03-06","GBP","92.49"
"1989-03-07","GBP","92.9"
"1989-03-08","GBP","92.77"
"1989-03-09","GBP","92.71"
"1989-03-10","GBP","92.64"
"1989-03-11","GBP","92.94"
"1989-03-12","GBP","92.94"
"1989-03-13","GBP","92.94"
"1989-03-14","GBP","92.87"
"1989-03-15","GBP","92.68"
"1989-03-16","GBP","92.68"
"1989-03-17","GBP","93.28"
"1989-03-18","GBP","93.05"
"1989-03-19","GBP","93.05"
"1989-03-20","GBP","93.05"
"1989-03-21","GBP","97.6"
"1989-03-22","GBP","97.66"
"1989-03-23","GBP","97.95"
"1989-03-24","GBP","98.04"
"1989-03-25","GBP","97.78"
"1989-03-26","GBP","97.78"
"1989-03-27","GBP","97.78"
"1989-03-28","GBP","97.78"
"1989-03-29","GBP","96.65"
"1989-03-30","GBP","96.86"
"1989-03-31","GBP","96.65"
"1989-04-01","GBP","96.78"
"1989-04-02","GBP","96.78"
"1989-04-03","GBP","96.78"
"1989-04-04","GBP","96.78"
"1989-04-05","GBP","96.78"
"1989-04-06","GBP","96.87"
"1989-04-07","GBP","96.83"
"1989-04-08","GBP","96.95"
"1989-04-09","GBP","96.95"
"1989-04-10","GBP","96.95"
"1989-04-11","GBP","96.75"
"1989-04-12","GBP","97.15"
"1989-04-13","GBP","96.72"
"1989-04-14","GBP","102.63"
"1989-04-15","GBP","102.62"
"1989-04-16","GBP","102.62"
"1989-04-17","GBP","102.62"
"1989-04-18","GBP","102.8"
"1989-04-19","GBP","102.91"
"1989-04-20","GBP","102.88"
"1989-04-21","GBP","102.87"
"1989-04-22","GBP","103.03"
"1989-04-23","GBP","103.03"
"1989-04-24","GBP","103.03"
"1989-04-25","GBP","102.8"
"1989-04-26","GBP","102.64"
"1989-04-27","GBP","102.44"
"1989-04-28","GBP","102.36"
"1989-04-29","GBP","102.4"
"1989-04-30","GBP","102.4"
"1989-05-01","GBP","102.4"
"1989-05-02","GBP","102.4"
"1989-05-03","GBP","102.22"
"1989-05-04","GBP","102.32"
"1989-05-05","GBP","102.25"
"1989-05-06","GBP","102.12"
"1989-05-07","GBP","102.12"
"1989-05-08","GBP","102.12"
"1989-05-09","GBP","102"
"1989-05-10","GBP","101.84"
"1989-05-11","GBP","101.8"
"1989-05-12","GBP","101.89"
"1989-05-13","GBP","101.91"
"1989-05-14","GBP","101.91"
"1989-05-15","GBP","101.91"
"1989-05-16","GBP","101.4"
"1989-05-17","GBP","101.35"
"1989-05-18","GBP","101.06"
"1989-05-19","GBP","100.44"
"1989-05-20","GBP","100.68"
"1989-05-21","GBP","100.68"
"1989-05-22","GBP","100.68"
"1989-05-23","GBP","99.55"
"1989-05-24","GBP","99.39"
"1989-05-25","GBP","99.09"
"1989-05-26","GBP","98.94"
"1989-05-27","GBP","99.51"
"1989-05-28","GBP","99.51"
"1989-05-29","GBP","99.51"
"1989-05-30","GBP","98.72"
"1989-05-31","GBP","98.58"
"1989-06-01","GBP","98.52"
"1989-06-02","GBP","98.22"
"1989-06-03","GBP","98.44"
"1989-06-04","GBP","98.44"
"1989-06-05","GBP","98.44"
"1989-06-06","GBP","98.6"
"1989-06-07","GBP","97.81"
"1989-06-08","GBP","97.99"
"1989-06-09","GBP","98.02"
"1989-06-10","GBP","97.78"
"1989-06-11","GBP","97.78"
"1989-06-12","GBP","97.78"
"1989-06-13","GBP","96.9"
"1989-06-14","GBP","96"
"1989-06-15","GBP","95.95"
"1989-06-16","GBP","95.57"
"1989-06-17","GBP","96.08"
"1989-06-18","GBP","96.08"
"1989-06-19","GBP","96.08"
"1989-06-20","GBP","96.21"
"1989-06-21","GBP","96.91"
"1989-06-22","GBP","96.01"
"1989-06-23","GBP","96.65"
"1989-06-24","GBP","96.26"
"1989-06-25","GBP","96.26"
"1989-06-26","GBP","96.26"
"1989-06-27","GBP","96.22"
"1989-06-28","GBP","96.06"
"1989-06-29","GBP","97.09"
"1989-06-30","GBP","96.71"
"1989-07-01","GBP","95.97"
"1989-07-02","GBP","95.97"
"1989-07-03","GBP","95.97"
"1989-07-04","GBP","96.61"
"1989-07-05","GBP","97.39"
"1989-07-06","GBP","97.76"
"1989-07-07","GBP","98.42"
"1989-07-08","GBP","98.4"
"1989-07-09","GBP","98.4"
"1989-07-10","GBP","98.4"
"1989-07-11","GBP","98.07"
"1989-07-12","GBP","98.44"
"1989-07-13","GBP","98.42"
"1989-07-14","GBP","98.38"
"1989-07-15","GBP","98.46"
"1989-07-16","GBP","98.46"
"1989-07-17","GBP","98.46"
"1989-07-18","GBP","97.65"
"1989-07-19","GBP","97.91"
"1989-07-20","GBP","98.27"
"1989-07-21","GBP","98.15"
"1989-07-22","GBP","98.7"
"1989-07-23","GBP","98.7"
"1989-07-24","GBP","98.7"
"1989-07-25","GBP","98.29"
"1989-07-26","GBP","98.27"
"1989-07-27","GBP","98.55"
"1989-07-28","GBP","99.47"
"1989-07-29","GBP","99.48"
"1989-07-30","GBP","99.48"
"1989-07-31","GBP","99.48"
"1989-08-01","GBP","99.5"
"1989-08-02","GBP","99.19"
"1989-08-03","GBP","98.91"
"1989-08-04","GBP","98.63"
"1989-08-05","GBP","98.13"
"1989-08-06","GBP","98.13"
"1989-08-07","GBP","98.13"
"1989-08-08","GBP","96.55"
"1989-08-09","GBP","97.31"
"1989-08-10","GBP","97.44"
"1989-08-11","GBP","97.61"
"1989-08-12","GBP","96.98"
"1989-08-13","GBP","96.98"
"1989-08-14","GBP","96.98"
"1989-08-15","GBP","96.43"
"1989-08-16","GBP","96.17"
"1989-08-17","GBP","95.78"
"1989-08-18","GBP","95.83"
"1989-08-19","GBP","95.69"
"1989-08-20","GBP","95.69"
"1989-08-21","GBP","95.69"
"1989-08-22","GBP","95.92"
"1989-08-23","GBP","96.25"
"1989-08-24","GBP","96.44"
"1989-08-25","GBP","95.68"
"1989-08-26","GBP","95.78"
"1989-08-27","GBP","95.78"
"1989-08-28","GBP","95.78"
"1989-08-29","GBP","95.67"
"1989-08-30","GBP","96"
"1989-08-31","GBP","96.22"
"1989-09-01","GBP","95.94"
"1989-09-02","GBP","95.83"
"1989-09-03","GBP","95.83"
"1989-09-04","GBP","95.83"
"1989-09-05","GBP","95.5"
"1989-09-06","GBP","95.01"
"1989-09-07","GBP","95.17"
"1989-09-08","GBP","95.02"
"1989-09-09","GBP","95.2"
"1989-09-10","GBP","95.2"
"1989-09-11","GBP","95.2"
"1989-09-12","GBP","95.18"
"1989-09-13","GBP","95.26"
"1989-09-14","GBP","95.45"
"1989-09-15","GBP","95.66"
"1989-09-16","GBP","95.49"
"1989-09-17","GBP","95.49"
"1989-09-18","GBP","95.49"
"1989-09-19","GBP","95.45"
"1989-09-20","GBP","95.65"
"1989-09-21","GBP","95.85"
"1989-09-22","GBP","96.14"
"1989-09-23","GBP","96.12"
"1989-09-24","GBP","96.12"
"1989-09-25","GBP","96.12"
"1989-09-26","GBP","96.84"
"1989-09-27","GBP","97.06"
"1989-09-28","GBP","96.71"
"1989-09-29","GBP","96.2"
"1989-09-30","GBP","96.9"
"1989-10-01","GBP","96.9"
"1989-10-02","GBP","96.9"
"1989-10-03","GBP","96.35"
"1989-10-04","GBP","96.4"
"1989-10-05","GBP","95.98"
"1989-10-06","GBP","95.79"
"1989-10-07","GBP","96.29"
"1989-10-08","GBP","96.29"
"1989-10-09","GBP","96.29"
"1989-10-10","GBP","94.77"
"1989-10-11","GBP","94.12"
"1989-10-12","GBP","93.85"
"1989-10-13","GBP","93.94"
"1989-10-14","GBP","94.05"
"1989-10-15","GBP","94.05"
"1989-10-16","GBP","94.05"
"1989-10-17","GBP","94"
"1989-10-18","GBP","93.98"
"1989-10-19","GBP","94.35"
"1989-10-20","GBP","94.88"
"1989-10-21","GBP","94.4"
"1989-10-22","GBP","94.4"
"1989-10-23","GBP","94.4"
"1989-10-24","GBP","94.51"
"1989-10-25","GBP","94.84"
"1989-10-26","GBP","95.04"
"1989-10-27","GBP","95.16"
"1989-10-28","GBP","93.53"
"1989-10-29","GBP","93.53"
"1989-10-30","GBP","93.53"
"1989-10-31","GBP","92.97"
"1989-11-01","GBP","93.48"
"1989-11-02","GBP","93.42"
"1989-11-03","GBP","92.94"
"1989-11-04","GBP","93.02"
"1989-11-05","GBP","93.02"
"1989-11-06","GBP","93.02"
"1989-11-07","GBP","93.43"
"1989-11-08","GBP","93.91"
"1989-11-09","GBP","93.94"
"1989-11-10","GBP","94"
"1989-11-11","GBP","94.08"
"1989-11-12","GBP","94.08"
"1989-11-13","GBP","94.08"
"1989-11-14","GBP","93.9"
"1989-11-15","GBP","94.15"
"1989-11-16","GBP","94"
"1989-11-17","GBP","93.59"
"1989-11-18","GBP","93.39"
"1989-11-19","GBP","93.39"
"1989-11-20","GBP","93.39"
"1989-11-21","GBP","92.54"
"1989-11-22","GBP","92.33"
"1989-11-23","GBP","92.26"
"1989-11-24","GBP","91.42"
"1989-11-25","GBP","91.74"
"1989-11-26","GBP","91.74"
"1989-11-27","GBP","91.74"
"1989-11-28","GBP","91.06"
"1989-11-29","GBP","91.64"
"1989-11-30","GBP","91.06"
"1989-12-01","GBP","91.61"
"1989-12-02","GBP","91.33"
"1989-12-03","GBP","91.33"
"1989-12-04","GBP","91.33"
"1989-12-05","GBP","100.37"
"1989-12-06","GBP","100.54"
"1989-12-07","GBP","100.8"
"1989-12-08","GBP","100.7"
"1989-12-09","GBP","100.97"
"1989-12-10","GBP","100.97"
"1989-12-11","GBP","100.97"
"1989-12-12","GBP","101.19"
"1989-12-13","GBP","102"
"1989-12-14","GBP","101.35"
"1989-12-15","GBP","101.09"
"1989-12-16","GBP","101.26"
"1989-12-17","GBP","101.26"
"1989-12-18","GBP","101.26"
"1989-12-19","GBP","101.06"
"1989-12-20","GBP","101.38"
"1989-12-21","GBP","101.24"
"1989-12-22","GBP","101.63"
"1989-12-23","GBP","101.68"
"1989-12-24","GBP","101.68"
"1989-12-25","GBP","101.68"
"1989-12-26","GBP","101.68"
"1989-12-27","GBP","101.68"
"1989-12-28","GBP","101.7"
"1989-12-29","GBP","101.16"
"1989-12-30","GBP","100.23"
"1989-12-31","GBP","100.23"
"1990-01-01","GBP","100.23"
"1990-01-02","GBP","100.23"
"1990-01-03","GBP","101.08"
"1990-01-04","GBP","101.45"
"1990-01-05","GBP","101.92"
"1990-01-06","GBP","101.78"
"1990-01-07","GBP","101.78"
"1990-01-08","GBP","101.78"
"1990-01-09","GBP","102.44"
"1990-01-10","GBP","102.7"
"1990-01-11","GBP","102.87"
"1990-01-12","GBP","102.87"
"1990-01-13","GBP","103.24"
"1990-01-14","GBP","103.24"
"1990-01-15","GBP","103.24"
"1990-01-16","GBP","103.64"
"1990-01-17","GBP","103.46"
"1990-01-18","GBP","103.22"
"1990-01-19","GBP","102.83"
"1990-01-20","GBP","103.09"
"1990-01-21","GBP","103.09"
"1990-01-22","GBP","103.09"
"1990-01-23","GBP","103.18"
"1990-01-24","GBP","102.78"
"1990-01-25","GBP","102.96"
"1990-01-26","GBP","102.94"
"1990-01-27","GBP","103.08"
"1990-01-28","GBP","103.08"
"1990-01-29","GBP","103.08"
"1990-01-30","GBP","103.86"
"1990-01-31","GBP","105.17"
"1990-02-01","GBP","105.28"
"1990-02-02","GBP","105.27"
"1990-02-03","GBP","105.33"
"1990-02-04","GBP","105.33"
"1990-02-05","GBP","105.33"
"1990-02-06","GBP","107.83"
"1990-02-07","GBP","108.08"
"1990-02-08","GBP","107.93"
"1990-02-09","GBP","107.45"
"1990-02-10","GBP","107.61"
"1990-02-11","GBP","107.61"
"1990-02-12","GBP","107.61"
"1990-02-13","GBP","108.14"
"1990-02-14","GBP","107.85"
"1990-02-15","GBP","107.97"
"1990-02-16","GBP","108.05"
"1990-02-17","GBP","108.06"
"1990-02-18","GBP","108.06"
"1990-02-19","GBP","108.06"
"1990-02-20","GBP","110.57"
"1990-02-21","GBP","110.92"
"1990-02-22","GBP","111"
"1990-02-23","GBP","111.18"
"1990-02-24","GBP","110.89"
"1990-02-25","GBP","110.89"
"1990-02-26","GBP","110.89"
"1990-02-27","GBP","110.56"
"1990-02-28","GBP","110.1"
"1990-03-01","GBP","110.17"
"1990-03-02","GBP","109.9"
"1990-03-03","GBP","109.54"
"1990-03-04","GBP","109.54"
"1990-03-05","GBP","109.54"
"1990-03-06","GBP","107.9"
"1990-03-07","GBP","107.85"
"1990-03-08","GBP","107.74"
"1990-03-09","GBP","108.1"
"1990-03-10","GBP","106.8"
"1990-03-11","GBP","106.8"
"1990-03-12","GBP","106.8"
"1990-03-13","GBP","105.77"
"1990-03-14","GBP","105.7"
"1990-03-15","GBP","105.97"
"1990-03-16","GBP","105.97"
"1990-03-17","GBP","105.97"
"1990-03-18","GBP","105.97"
"1990-03-19","GBP","105.97"
"1990-03-20","GBP","105.48"
"1990-03-21","GBP","105.87"
"1990-03-22","GBP","104.59"
"1990-03-23","GBP","105.05"
"1990-03-24","GBP","105.1"
"1990-03-25","GBP","105.1"
"1990-03-26","GBP","105.1"
"1990-03-27","GBP","106.3"
"1990-03-28","GBP","106.56"
"1990-03-29","GBP","106.82"
"1990-03-30","GBP","107"
"1990-03-31","GBP","107.43"
"1990-04-01","GBP","107.43"
"1990-04-02","GBP","107.43"
"1990-04-03","GBP","106.66"
"1990-04-04","GBP","106.98"
"1990-04-05","GBP","107.38"
"1990-04-06","GBP","107.88"
"1990-04-07","GBP","107.36"
"1990-04-08","GBP","107.36"
"1990-04-09","GBP","107.36"
"1990-04-10","GBP","107.11"
"1990-04-11","GBP","106.69"
"1990-04-12","GBP","106.69"
"1990-04-13","GBP","106.81"
"1990-04-14","GBP","106.57"
"1990-04-15","GBP","106.57"
"1990-04-16","GBP","106.57"
"1990-04-17","GBP","106.57"
"1990-04-18","GBP","106.1"
"1990-04-19","GBP","106.45"
"1990-04-20","GBP","106.79"
"1990-04-21","GBP","106.91"
"1990-04-22","GBP","106.91"
"1990-04-23","GBP","106.91"
"1990-04-24","GBP","106.94"
"1990-04-25","GBP","106.87"
"1990-04-26","GBP","106.91"
"1990-04-27","GBP","106.11"
"1990-04-28","GBP","106.29"
"1990-04-29","GBP","106.29"
"1990-04-30","GBP","106.29"
"1990-05-01","GBP","106.29"
"1990-05-02","GBP","106.29"
"1990-05-03","GBP","106.9"
"1990-05-04","GBP","106.78"
"1990-05-05","GBP","106.95"
"1990-05-06","GBP","106.95"
"1990-05-07","GBP","106.95"
"1990-05-08","GBP","107.48"
"1990-05-09","GBP","107.8"
"1990-05-10","GBP","107.79"
"1990-05-11","GBP","107.34"
"1990-05-12","GBP","107.17"
"1990-05-13","GBP","107.17"
"1990-05-14","GBP","107.17"
"1990-05-15","GBP","107.86"
"1990-05-16","GBP","107.93"
"1990-05-17","GBP","107.73"
"1990-05-18","GBP","108.18"
"1990-05-19","GBP","108.93"
"1990-05-20","GBP","108.93"
"1990-05-21","GBP","108.93"
"1990-05-22","GBP","109.18"
"1990-05-23","GBP","109.26"
"1990-05-24","GBP","109.56"
"1990-05-25","GBP","109.61"
"1990-05-26","GBP","109.74"
"1990-05-27","GBP","109.74"
"1990-05-28","GBP","109.74"
"1990-05-29","GBP","109.9"
"1990-05-30","GBP","109.53"
"1990-05-31","GBP","110.22"
"1990-06-01","GBP","109.61"
"1990-06-02","GBP","109.52"
"1990-06-03","GBP","109.52"
"1990-06-04","GBP","109.52"
"1990-06-05","GBP","109.24"
"1990-06-06","GBP","109.51"
"1990-06-07","GBP","109.6"
"1990-06-08","GBP","109.88"
"1990-06-09","GBP","110.08"
"1990-06-10","GBP","110.08"
"1990-06-11","GBP","110.08"
"1990-06-12","GBP","109.77"
"1990-06-13","GBP","110.79"
"1990-06-14","GBP","111.1"
"1990-06-15","GBP","111.29"
"1990-06-16","GBP","111.42"
"1990-06-17","GBP","111.42"
"1990-06-18","GBP","111.42"
"1990-06-19","GBP","111.13"
"1990-06-20","GBP","110.81"
"1990-06-21","GBP","111.52"
"1990-06-22","GBP","111.69"
"1990-06-23","GBP","111.55"
"1990-06-24","GBP","111.55"
"1990-06-25","GBP","111.55"
"1990-06-26","GBP","111.84"
"1990-06-27","GBP","112.07"
"1990-06-28","GBP","112.38"
"1990-06-29","GBP","112.03"
"1990-06-30","GBP","112.72"
"1990-07-01","GBP","112.72"
"1990-07-02","GBP","112.72"
"1990-07-03","GBP","112.96"
"1990-07-04","GBP","113.81"
"1990-07-05","GBP","114.68"
"1990-07-06","GBP","114.7"
"1990-07-07","GBP","114.63"
"1990-07-08","GBP","114.63"
"1990-07-09","GBP","114.63"
"1990-07-10","GBP","115.78"
"1990-07-11","GBP","116.47"
"1990-07-12","GBP","115.66"
"1990-07-13","GBP","114.9"
"1990-07-14","GBP","115.6"
"1990-07-15","GBP","115.6"
"1990-07-16","GBP","115.6"
"1990-07-17","GBP","115.68"
"1990-07-18","GBP","116.14"
"1990-07-19","GBP","116.66"
"1990-07-20","GBP","116.12"
"1990-07-21","GBP","116.11"
"1990-07-22","GBP","116.11"
"1990-07-23","GBP","116.11"
"1990-07-24","GBP","116.1"
"1990-07-25","GBP","115.87"
"1990-07-26","GBP","115.04"
"1990-07-27","GBP","115.06"
"1990-07-28","GBP","115.53"
"1990-07-29","GBP","115.53"
"1990-07-30","GBP","115.53"
"1990-07-31","GBP","116.65"
"1990-08-01","GBP","116.75"
"1990-08-02","GBP","116.7"
"1990-08-03","GBP","116.55"
"1990-08-04","GBP","116.97"
"1990-08-05","GBP","116.97"
"1990-08-06","GBP","116.97"
"1990-08-07","GBP","117.1"
"1990-08-08","GBP","117.52"
"1990-08-09","GBP","117.58"
"1990-08-10","GBP","117.59"
"1990-08-11","GBP","117.69"
"1990-08-12","GBP","117.69"
"1990-08-13","GBP","117.69"
"1990-08-14","GBP","117.94"
"1990-08-15","GBP","117.81"
"1990-08-16","GBP","118.06"
"1990-08-17","GBP","117.93"
"1990-08-18","GBP","118.46"
"1990-08-19","GBP","118.46"
"1990-08-20","GBP","118.46"
"1990-08-21","GBP","118.46"
"1990-08-22","GBP","118.89"
"1990-08-23","GBP","119.21"
"1990-08-24","GBP","120.38"
"1990-08-25","GBP","120.5"
"1990-08-26","GBP","120.5"
"1990-08-27","GBP","120.5"
"1990-08-28","GBP","120.2"
"1990-08-29","GBP","120.73"
"1990-08-30","GBP","120.63"
"1990-08-31","GBP","119.94"
"1990-09-01","GBP","118.64"
"1990-09-02","GBP","118.64"
"1990-09-03","GBP","118.64"
"1990-09-04","GBP","117.13"
"1990-09-05","GBP","117.74"
"1990-09-06","GBP","118.26"
"1990-09-07","GBP","118.78"
"1990-09-08","GBP","117.78"
"1990-09-09","GBP","117.78"
"1990-09-10","GBP","117.78"
"1990-09-11","GBP","116.86"
"1990-09-12","GBP","115.88"
"1990-09-13","GBP","116.55"
"1990-09-14","GBP","116.94"
"1990-09-15","GBP","117.48"
"1990-09-16","GBP","117.48"
"1990-09-17","GBP","117.48"
"1990-09-18","GBP","118.04"
"1990-09-19","GBP","118.56"
"1990-09-20","GBP","118.64"
"1990-09-21","GBP","117.2"
"1990-09-22","GBP","116.2"
"1990-09-23","GBP","116.2"
"1990-09-24","GBP","116.2"
"1990-09-25","GBP","116.13"
"1990-09-26","GBP","117.51"
"1990-09-27","GBP","116.54"
"1990-09-28","GBP","116.47"
"1990-09-29","GBP","116.69"
"1990-09-30","GBP","116.69"
"1990-10-01","GBP","116.69"
"1990-10-02","GBP","117.35"
"1990-10-03","GBP","117.04"
"1990-10-04","GBP","117.18"
"1990-10-05","GBP","117.31"
"1990-10-06","GBP","117.91"
"1990-10-07","GBP","117.91"
"1990-10-08","GBP","117.91"
"1990-10-09","GBP","121.91"
"1990-10-10","GBP","121"
"1990-10-11","GBP","120.79"
"1990-10-12","GBP","121"
"1990-10-13","GBP","120.8"
"1990-10-14","GBP","120.8"
"1990-10-15","GBP","120.8"
"1990-10-16","GBP","119.86"
"1990-10-17","GBP","119.19"
"1990-10-18","GBP","120.44"
"1990-10-19","GBP","119.64"
"1990-10-20","GBP","119.44"
"1990-10-21","GBP","119.44"
"1990-10-22","GBP","119.44"
"1990-10-23","GBP","119.44"
"1990-10-24","GBP","119.44"
"1990-10-25","GBP","119.17"
"1990-10-26","GBP","119.46"
"1990-10-27","GBP","119.63"
"1990-10-28","GBP","119.63"
"1990-10-29","GBP","119.63"
"1990-10-30","GBP","119.58"
"1990-10-31","GBP","119.56"
"1990-11-01","GBP","119.23"
"1990-11-02","GBP","118.61"
"1990-11-03","GBP","118.89"
"1990-11-04","GBP","118.89"
"1990-11-05","GBP","118.89"
"1990-11-06","GBP","118.91"
"1990-11-07","GBP","119.51"
"1990-11-08","GBP","119.25"
"1990-11-09","GBP","119.06"
"1990-11-10","GBP","119.2"
"1990-11-11","GBP","119.2"
"1990-11-12","GBP","119.2"
"1990-11-13","GBP","118.93"
"1990-11-14","GBP","118.66"
"1990-11-15","GBP","118.49"
"1990-11-16","GBP","118.33"
"1990-11-17","GBP","118.45"
"1990-11-18","GBP","118.45"
"1990-11-19","GBP","118.45"
"1990-11-20","GBP","118.93"
"1990-11-21","GBP","118.93"
"1990-11-22","GBP","118.67"
"1990-11-23","GBP","119.37"
"1990-11-24","GBP","119.18"
"1990-11-25","GBP","119.18"
"1990-11-26","GBP","119.18"
"1990-11-27","GBP","119.5"
"1990-11-28","GBP","119.56"
"1990-11-29","GBP","119.5"
"1990-11-30","GBP","119.3"
"1990-12-01","GBP","118.23"
"1990-12-02","GBP","118.23"
"1990-12-03","GBP","118.23"
"1990-12-04","GBP","117.95"
"1990-12-05","GBP","117.62"
"1990-12-06","GBP","117.83"
"1990-12-07","GBP","117.66"
"1990-12-08","GBP","117.87"
"1990-12-09","GBP","117.87"
"1990-12-10","GBP","117.87"
"1990-12-11","GBP","117.86"
"1990-12-12","GBP","117.48"
"1990-12-13","GBP","117.48"
"1990-12-14","GBP","117.9"
"1990-12-15","GBP","117.76"
"1990-12-16","GBP","117.76"
"1990-12-17","GBP","117.76"
"1990-12-18","GBP","117.36"
"1990-12-19","GBP","117.36"
"1990-12-20","GBP","117.24"
"1990-12-21","GBP","117.01"
"1990-12-22","GBP","116.63"
"1990-12-23","GBP","116.63"
"1990-12-24","GBP","116.63"
"1990-12-25","GBP","116.63"
"1990-12-26","GBP","116.63"
"1990-12-27","GBP","116.63"
"1990-12-28","GBP","116.13"
"1990-12-29","GBP","116.58"
"1990-12-30","GBP","116.58"
"1990-12-31","GBP","116.58"
"1991-01-01","GBP","116.58"
"1991-01-02","GBP","116.58"
"1991-01-03","GBP","117.91"
"1991-01-04","GBP","118.08"
"1991-01-05","GBP","136.1"
"1991-01-06","GBP","136.1"
"1991-01-07","GBP","136.1"
"1991-01-08","GBP","135.16"
"1991-01-09","GBP","135.21"
"1991-01-10","GBP","135.06"
"1991-01-11","GBP","135.23"
"1991-01-12","GBP","135.31"
"1991-01-13","GBP","135.31"
"1991-01-14","GBP","135.31"
